PULocationID,pickup_hour,demand_mean,demand_median,demand_std,samples
40.71_-73.95,11,1.1666666666666667,1.0,0.408248290463863,6
40.71_-73.95,12,1.5,1.5,0.7071067811865476,2
40.71_-73.95,13,1.2,1.0,0.4472135954999579,5
40.71_-73.95,14,1.0,1.0,0.0,3
40.71_-73.95,15,1.0,1.0,0.0,3
40.71_-73.95,16,1.0,1.0,,1
40.71_-73.95,17,1.0,1.0,0.0,3
40.71_-73.95,18,1.0,1.0,,1
40.71_-73.95,19,1.0,1.0,0.0,7
40.71_-73.95,20,1.1111111111111112,1.0,0.3333333333333333,9
40.71_-73.95,21,1.1666666666666667,1.0,0.408248290463863,6
40.71_-73.95,22,1.5454545454545454,2.0,0.5222329678670935,11
40.71_-73.95,23,1.7647058823529411,1.0,1.147247344990711,17
40.71_-73.96,0,2.48,2.0,1.8734993995195195,25
40.71_-73.96,1,2.1904761904761907,2.0,1.4359334113755977,21
40.71_-73.96,2,2.8333333333333335,3.0,1.9462473604038075,12
40.71_-73.96,3,2.7857142857142856,1.5,2.8059982846798706,14
40.71_-73.96,4,2.7777777777777777,2.0,2.3333333333333335,9
40.71_-73.96,5,1.0,1.0,0.0,5
40.71_-73.96,6,1.2,1.0,0.4472135954999579,5
40.71_-73.96,7,2.0,1.0,2.0,4
40.71_-73.96,8,1.4285714285714286,1.0,0.5345224838248488,7
40.71_-73.96,9,1.0,1.0,0.0,8
40.71_-73.96,10,1.0,1.0,0.0,3
40.71_-73.96,11,1.4285714285714286,1.0,0.5345224838248488,7
40.71_-73.96,12,1.1,1.0,0.31622776601683794,10
40.71_-73.96,13,1.25,1.0,0.621581560508061,12
40.71_-73.96,14,1.2222222222222223,1.0,0.4409585518440984,9
40.71_-73.96,15,1.0,1.0,0.0,8
40.71_-73.96,16,1.4,1.0,0.5163977794943222,10
40.71_-73.96,17,1.2142857142857142,1.0,0.42581531362632,14
40.71_-73.96,18,1.5454545454545454,1.0,1.0357254813546264,11
40.71_-73.96,19,1.3636363636363635,1.0,0.6741998624632421,11
40.71_-73.96,20,1.6428571428571428,1.0,0.9287827316640651,14
40.71_-73.96,21,2.4444444444444446,2.0,2.791209356748901,18
40.71_-73.96,22,1.5789473684210527,1.0,0.7685331969757722,19
40.71_-73.96,23,2.423076923076923,2.0,1.3318581583059637,26
40.71_-73.97,0,1.0,1.0,0.0,5
40.71_-73.97,1,1.3333333333333333,1.0,0.5773502691896257,3
40.71_-73.97,2,1.3333333333333333,1.0,0.5,9
40.71_-73.97,3,1.0,1.0,0.0,3
40.71_-73.97,4,1.0,1.0,0.0,3
40.71_-73.97,5,1.0,1.0,0.0,2
40.71_-73.97,6,1.0,1.0,,1
40.71_-73.97,7,1.0,1.0,0.0,3
40.71_-73.97,8,1.0,1.0,,1
40.71_-73.97,9,1.0,1.0,0.0,2
40.71_-73.97,12,1.0,1.0,,1
40.71_-73.97,14,1.0,1.0,0.0,3
40.71_-73.97,15,1.0,1.0,,1
40.71_-73.97,16,1.0,1.0,0.0,2
40.71_-73.97,18,1.0,1.0,,1
40.71_-73.97,19,1.0,1.0,0.0,4
40.71_-73.97,21,1.5,1.5,0.7071067811865476,2
40.71_-73.97,22,1.1666666666666667,1.0,0.408248290463863,6
40.71_-73.97,23,1.0,1.0,0.0,6
40.71_-73.98,1,1.0,1.0,0.0,3
40.71_-73.98,2,1.5,1.5,0.7071067811865476,2
40.71_-73.98,3,2.3333333333333335,1.0,2.3094010767585034,3
40.71_-73.98,4,1.0,1.0,,1
40.71_-73.98,7,1.0,1.0,,1
40.71_-73.98,8,1.0,1.0,0.0,2
40.71_-73.98,9,1.0,1.0,0.0,2
40.71_-73.98,10,1.0,1.0,,1
40.71_-73.98,11,1.0,1.0,0.0,4
40.71_-73.98,12,1.0,1.0,0.0,3
40.71_-73.98,13,1.0,1.0,,1
40.71_-73.98,14,1.5,1.5,0.7071067811865476,2
40.71_-73.98,15,1.0,1.0,0.0,3
40.71_-73.98,16,1.0,1.0,0.0,3
40.71_-73.98,17,2.0,2.0,,1
40.71_-73.98,18,1.0,1.0,0.0,2
40.71_-73.98,19,1.0,1.0,0.0,4
40.71_-73.98,20,1.0,1.0,0.0,5
40.71_-73.98,21,1.0,1.0,0.0,4
40.71_-73.98,22,1.0,1.0,,1
40.71_-73.98,23,1.0,1.0,0.0,4
40.71_-73.99,0,1.6428571428571428,1.0,1.27744594087896,14
40.71_-73.99,1,1.6666666666666667,1.0,1.3228756555322954,9
40.71_-73.99,2,1.4545454545454546,1.0,0.9341987329938275,11
40.71_-73.99,3,1.5714285714285714,1.0,1.1338934190276817,7
40.71_-73.99,4,2.6666666666666665,3.0,0.5773502691896258,3
40.71_-73.99,5,1.0,1.0,,1
40.71_-73.99,6,1.0,1.0,,1
40.71_-73.99,7,1.125,1.0,0.3535533905932738,8
40.71_-73.99,8,1.375,1.0,0.7440238091428449,8
40.71_-73.99,9,1.3333333333333333,1.0,0.492365963917331,12
40.71_-73.99,10,1.4285714285714286,1.0,0.7559289460184544,14
40.71_-73.99,11,1.0,1.0,0.0,8
40.71_-73.99,12,1.1428571428571428,1.0,0.3779644730092272,7
40.71_-73.99,13,1.0,1.0,0.0,6
40.71_-73.99,14,1.0,1.0,0.0,8
40.71_-73.99,15,1.125,1.0,0.3535533905932738,8
40.71_-73.99,16,1.0,1.0,0.0,5
40.71_-73.99,17,1.0,1.0,0.0,12
40.71_-73.99,18,1.4545454545454546,1.0,0.5222329678670935,11
40.71_-73.99,19,1.5714285714285714,1.0,0.7867957924694431,7
40.71_-73.99,20,1.0833333333333333,1.0,0.28867513459481287,12
40.71_-73.99,21,1.375,1.0,0.806225774829855,16
40.71_-73.99,22,1.2,1.0,0.42163702135578396,10
40.71_-73.99,23,1.8666666666666667,2.0,0.990430401872025,15
40.71_-74.0,0,1.6470588235294117,1.0,0.8617697249402124,17
40.71_-74.0,1,2.0,1.5,1.3587324409735149,14
40.71_-74.0,2,2.2941176470588234,1.0,1.9926334924652145,17
40.71_-74.0,3,2.1666666666666665,2.0,1.2673044646258473,12
40.71_-74.0,4,2.125,2.0,1.1259916264596035,8
40.71_-74.0,5,1.3333333333333333,1.0,0.7071067811865476,9
40.71_-74.0,6,1.3636363636363635,1.0,0.504524979109513,11
40.71_-74.0,7,1.894736842105263,2.0,0.8752610304046612,19
40.71_-74.0,8,2.466666666666667,2.0,1.995232412766087,15
40.71_-74.0,9,2.7777777777777777,2.5,1.7675358572136373,18
40.71_-74.0,10,1.85,1.5,1.0894228312566052,20
40.71_-74.0,11,1.84,2.0,0.7461009761866464,25
40.71_-74.0,12,2.52,2.0,1.503329637837291,25
40.71_-74.0,13,2.08,1.0,1.4696938456699067,25
40.71_-74.0,14,2.269230769230769,2.0,1.7333826422966696,26
40.71_-74.0,15,3.0,3.0,1.5491933384829668,21
40.71_-74.0,16,2.2962962962962963,2.0,1.4887995891066792,27
40.71_-74.0,17,1.76,1.0,1.128420725320717,25
40.71_-74.0,18,2.5384615384615383,2.0,1.303250374433684,26
40.71_-74.0,19,2.923076923076923,3.0,1.6473755351607458,26
40.71_-74.0,20,2.5,2.0,1.7693034738587654,24
40.71_-74.0,21,2.5925925925925926,2.0,1.6929550691311526,27
40.71_-74.0,22,2.0,2.0,1.0,23
40.71_-74.0,23,3.0,3.0,1.6329931618554523,16
40.71_-74.01,0,6.178571428571429,5.0,3.5071732991491236,28
40.71_-74.01,1,4.4,4.5,2.280350850198276,20
40.71_-74.01,2,2.8947368421052633,2.0,2.922988137013698,19
40.71_-74.01,3,3.25,2.0,2.6671401094873817,12
40.71_-74.01,4,3.1,2.0,2.078995483935023,10
40.71_-74.01,5,2.3333333333333335,2.0,0.9701425001453319,18
40.71_-74.01,6,3.3181818181818183,3.0,1.8869568253158473,22
40.71_-74.01,7,5.413793103448276,5.0,4.686738443883903,29
40.71_-74.01,8,5.033333333333333,4.0,4.627379785381887,30
40.71_-74.01,9,7.206896551724138,7.0,4.312600395061857,29
40.71_-74.01,10,6.2,5.0,3.8542408349496147,30
40.71_-74.01,11,6.0,5.0,3.6239941133138354,31
40.71_-74.01,12,8.870967741935484,9.0,5.542213369427242,31
40.71_-74.01,13,8.448275862068966,7.0,4.939535886935647,29
40.71_-74.01,14,10.258064516129032,10.0,4.531134824268521,31
40.71_-74.01,15,8.428571428571429,8.0,4.6222374847122865,28
40.71_-74.01,16,7.933333333333334,7.0,4.233962302809178,30
40.71_-74.01,17,9.433333333333334,8.0,5.230437005104623,30
40.71_-74.01,18,10.866666666666667,10.0,5.110727954986947,30
40.71_-74.01,19,10.766666666666667,11.0,5.581269991018502,30
40.71_-74.01,20,9.733333333333333,9.0,5.009875305305776,30
40.71_-74.01,21,9.96774193548387,9.0,6.129077532373813,31
40.71_-74.01,22,8.037037037037036,8.0,5.140199648034345,27
40.71_-74.01,23,7.379310344827586,6.0,5.3812756925117435,29
40.71_-74.02,0,1.4,1.0,0.5070925528371099,15
40.71_-74.02,1,1.4285714285714286,1.0,0.5345224838248488,7
40.71_-74.02,2,2.0,1.0,2.0,4
40.71_-74.02,3,2.25,1.5,1.8929694486000914,4
40.71_-74.02,4,1.0,1.0,0.0,2
40.71_-74.02,5,1.3333333333333333,1.0,0.6513389472789296,12
40.71_-74.02,6,1.5625,1.0,0.8920949127381758,16
40.71_-74.02,7,3.4782608695652173,3.0,1.9970333729034468,23
40.71_-74.02,8,4.592592592592593,3.0,4.097459431058932,27
40.71_-74.02,9,4.56,4.0,3.1501322723551364,25
40.71_-74.02,10,2.8076923076923075,2.5,1.6252810407860119,26
40.71_-74.02,11,2.3076923076923075,2.0,1.4358058578855504,26
40.71_-74.02,12,2.5384615384615383,2.0,1.2721876978109552,26
40.71_-74.02,13,3.0,3.0,1.5275252316519468,25
40.71_-74.02,14,2.586206896551724,2.0,1.4520242367937433,29
40.71_-74.02,15,2.3333333333333335,2.0,1.3726099121798927,24
40.71_-74.02,16,2.6,2.0,1.5,25
40.71_-74.02,17,2.5,2.0,1.5811388300841898,26
40.71_-74.02,18,2.962962962962963,2.0,1.764641638962459,27
40.71_-74.02,19,2.925925925925926,3.0,1.4121975762272059,27
40.71_-74.02,20,2.9545454545454546,2.0,1.9142889448832339,22
40.71_-74.02,21,2.5416666666666665,2.0,1.6412923504696368,24
40.71_-74.02,22,1.8636363636363635,1.5,1.0371873387954442,22
40.71_-74.02,23,2.1333333333333333,2.0,1.1872336794093272,15
40.71_-74.04,20,1.0,1.0,,1
40.71_-74.05,20,1.0,1.0,,1
40.71_-74.15,9,1.0,1.0,,1
40.71_-74.17,15,1.0,1.0,,1
40.72_-73.59,1,1.0,1.0,,1
40.72_-73.75,3,1.0,1.0,,1
40.72_-73.8,14,1.0,1.0,,1
40.72_-73.81,8,1.0,1.0,,1
40.72_-73.82,13,1.0,1.0,,1
40.72_-73.83,0,1.0,1.0,,1
40.72_-73.83,1,1.0,1.0,,1
40.72_-73.83,2,1.0,1.0,,1
40.72_-73.83,5,1.0,1.0,,1
40.72_-73.83,8,1.0,1.0,,1
40.72_-73.83,10,1.0,1.0,,1
40.72_-73.83,12,1.0,1.0,,1
40.72_-73.83,14,1.0,1.0,,1
40.72_-73.83,16,1.0,1.0,,1
40.72_-73.83,18,1.0,1.0,,1
40.72_-73.84,0,1.0,1.0,,1
40.72_-73.84,2,1.0,1.0,0.0,2
40.72_-73.84,4,1.0,1.0,,1
40.72_-73.84,5,1.0,1.0,0.0,2
40.72_-73.84,7,1.0,1.0,0.0,3
40.72_-73.84,8,1.0,1.0,0.0,3
40.72_-73.84,11,1.0,1.0,,1
40.72_-73.84,13,1.0,1.0,,1
40.72_-73.84,14,1.0,1.0,,1
40.72_-73.84,15,1.0,1.0,,1
40.72_-73.84,16,1.0,1.0,,1
40.72_-73.84,18,1.0,1.0,,1
40.72_-73.84,20,1.0,1.0,0.0,3
40.72_-73.84,21,1.0,1.0,,1
40.72_-73.85,2,1.0,1.0,,1
40.72_-73.85,3,1.0,1.0,,1
40.72_-73.85,6,1.0,1.0,,1
40.72_-73.85,7,1.0,1.0,,1
40.72_-73.85,8,1.0,1.0,0.0,3
40.72_-73.85,10,1.0,1.0,,1
40.72_-73.85,18,1.0,1.0,,1
40.72_-73.85,19,1.0,1.0,,1
40.72_-73.85,23,1.0,1.0,,1
40.72_-73.86,4,1.0,1.0,0.0,2
40.72_-73.87,0,1.0,1.0,,1
40.72_-73.87,2,1.0,1.0,,1
40.72_-73.87,3,1.0,1.0,,1
40.72_-73.87,6,1.0,1.0,,1
40.72_-73.87,9,1.0,1.0,0.0,2
40.72_-73.87,15,1.0,1.0,,1
40.72_-73.89,2,1.0,1.0,,1
40.72_-73.9,16,1.0,1.0,,1
40.72_-73.91,3,1.0,1.0,,1
40.72_-73.94,0,1.1666666666666667,1.0,0.408248290463863,6
40.72_-73.94,1,1.0,1.0,0.0,3
40.72_-73.94,2,1.0,1.0,0.0,3
40.72_-73.94,3,1.6,1.0,1.3416407864998738,5
40.72_-73.94,5,1.0,1.0,,1
40.72_-73.94,6,1.0,1.0,,1
40.72_-73.94,8,1.0,1.0,0.0,2
40.72_-73.94,9,1.0,1.0,,1
40.72_-73.94,10,1.0,1.0,,1
40.72_-73.94,14,1.0,1.0,0.0,2
40.72_-73.94,16,1.0,1.0,,1
40.72_-73.94,17,1.0,1.0,,1
40.72_-73.94,18,1.0,1.0,,1
40.72_-73.94,20,1.0,1.0,,1
40.72_-73.94,21,1.0,1.0,,1
40.72_-73.94,22,1.25,1.0,0.5,4
40.72_-73.94,23,1.0,1.0,0.0,2
40.72_-73.95,0,1.25,1.0,0.5773502691896257,16
40.72_-73.95,1,1.7272727272727273,1.0,1.2720777563426766,11
40.72_-73.95,2,2.4285714285714284,1.0,2.225394561056747,7
40.72_-73.95,3,1.5,1.5,0.5477225575051661,6
40.72_-73.95,4,2.5,2.5,0.5773502691896257,4
40.72_-73.95,6,1.0,1.0,0.0,2
40.72_-73.95,7,1.0,1.0,0.0,2
40.72_-73.95,8,1.0,1.0,0.0,2
40.72_-73.95,9,1.0,1.0,,1
40.72_-73.95,10,1.0,1.0,0.0,3
40.72_-73.95,11,1.0,1.0,0.0,2
40.72_-73.95,12,1.0,1.0,0.0,3
40.72_-73.95,13,1.0,1.0,0.0,3
40.72_-73.95,14,1.0,1.0,,1
40.72_-73.95,15,1.2,1.0,0.4472135954999579,5
40.72_-73.95,16,1.0,1.0,0.0,7
40.72_-73.95,17,1.0,1.0,0.0,3
40.72_-73.95,18,1.0,1.0,0.0,3
40.72_-73.95,19,1.2,1.0,0.4472135954999579,5
40.72_-73.95,20,1.4,1.0,0.9660917830792958,10
40.72_-73.95,21,1.1666666666666667,1.0,0.408248290463863,6
40.72_-73.95,22,1.1428571428571428,1.0,0.36313651960128146,14
40.72_-73.95,23,1.6,1.0,0.9660917830792959,10
40.72_-73.96,0,2.8421052631578947,2.0,2.007296631313337,19
40.72_-73.96,1,3.533333333333333,3.0,2.2949219304078006,15
40.72_-73.96,2,2.1538461538461537,2.0,1.1435437497937313,13
40.72_-73.96,3,2.1538461538461537,2.0,1.6756169931378433,13
40.72_-73.96,4,2.4285714285714284,2.0,1.9023794624226837,7
40.72_-73.96,5,1.2857142857142858,1.0,0.7559289460184545,7
40.72_-73.96,6,2.0,2.0,1.0,3
40.72_-73.96,7,1.0,1.0,0.0,3
40.72_-73.96,8,1.0,1.0,0.0,2
40.72_-73.96,9,1.0,1.0,0.0,5
40.72_-73.96,10,1.0,1.0,0.0,7
40.72_-73.96,11,1.4,1.0,0.5477225575051662,5
40.72_-73.96,12,1.1666666666666667,1.0,0.408248290463863,6
40.72_-73.96,13,1.1666666666666667,1.0,0.408248290463863,6
40.72_-73.96,14,1.2,1.0,0.4472135954999579,5
40.72_-73.96,15,1.0,1.0,0.0,7
40.72_-73.96,16,1.25,1.0,0.5,4
40.72_-73.96,17,1.25,1.0,0.5,4
40.72_-73.96,18,1.1818181818181819,1.0,0.40451991747794525,11
40.72_-73.96,19,1.4444444444444444,1.0,0.7047921864945659,18
40.72_-73.96,20,1.8181818181818181,2.0,0.873862897505303,11
40.72_-73.96,21,1.380952380952381,1.0,0.5895922723535711,21
40.72_-73.96,22,1.7857142857142858,1.0,1.05090228108783,14
40.72_-73.96,23,2.7,3.0,1.3416407864998736,20
40.72_-73.97,1,1.0,1.0,,1
40.72_-73.97,2,1.0,1.0,,1
40.72_-73.97,8,1.0,1.0,,1
40.72_-73.97,10,1.0,1.0,0.0,2
40.72_-73.97,13,1.0,1.0,,1
40.72_-73.97,19,1.0,1.0,,1
40.72_-73.97,21,1.0,1.0,,1
40.72_-73.98,0,3.730769230769231,3.0,2.9059620411518425,26
40.72_-73.98,1,4.095238095238095,3.0,3.4044788427123747,21
40.72_-73.98,2,4.461538461538462,4.0,3.3569674960045073,13
40.72_-73.98,3,2.7142857142857144,2.0,2.584824690635456,14
40.72_-73.98,4,3.5555555555555554,2.0,3.166666666666667,9
40.72_-73.98,5,1.9090909090909092,2.0,1.1361818036340359,11
40.72_-73.98,6,1.4375,1.0,0.7274384280931732,16
40.72_-73.98,7,2.68,2.0,2.1931712199461306,25
40.72_-73.98,8,2.2962962962962963,2.0,1.203035098113703,27
40.72_-73.98,9,2.227272727272727,2.0,1.109775532079227,22
40.72_-73.98,10,2.608695652173913,2.0,1.4690482520320494,23
40.72_-73.98,11,2.0,1.5,2.0863703354080236,18
40.72_-73.98,12,1.95,1.0,1.4317821063276353,20
40.72_-73.98,13,2.125,2.0,1.2958965337120694,24
40.72_-73.98,14,2.0,2.0,0.8728715609439697,22
40.72_-73.98,15,2.2857142857142856,2.0,1.4880476182856899,21
40.72_-73.98,16,1.9444444444444444,1.5,1.1617543641469048,18
40.72_-73.98,17,1.8636363636363635,1.0,1.3902878956893903,22
40.72_-73.98,18,2.48,3.0,1.1944315244779278,25
40.72_-73.98,19,2.607142857142857,2.0,1.728610782708253,28
40.72_-73.98,20,3.3461538461538463,3.0,2.0580050085907504,26
40.72_-73.98,21,3.2758620689655173,3.0,2.8895940362932095,29
40.72_-73.98,22,3.5,3.0,2.121320343559643,26
40.72_-73.98,23,5.041666666666667,3.0,5.352603321640842,24
40.72_-73.99,0,21.17241379310345,17.0,16.609095970747994,29
40.72_-73.99,1,24.2,11.0,26.209095113465224,25
40.72_-73.99,2,20.181818181818183,13.5,18.006973156282605,22
40.72_-73.99,3,23.27777777777778,16.0,16.294371296484943,18
40.72_-73.99,4,15.5,11.5,11.616559062151083,10
40.72_-73.99,5,4.578947368421052,3.0,3.7611432876732254,19
40.72_-73.99,6,3.0454545454545454,3.0,1.3965015038360864,22
40.72_-73.99,7,4.709677419354839,4.0,3.734466034005368,31
40.72_-73.99,8,4.518518518518518,4.0,3.142394608359026,27
40.72_-73.99,9,4.888888888888889,4.0,2.4858574334597665,27
40.72_-73.99,10,5.107142857142857,5.0,2.685203429969033,28
40.72_-73.99,11,3.8666666666666667,3.0,2.1452969143162246,30
40.72_-73.99,12,5.833333333333333,5.0,3.582364210034113,30
40.72_-73.99,13,6.0,5.0,4.704607670500627,31
40.72_-73.99,14,7.483870967741935,8.0,3.9316745180811994,31
40.72_-73.99,15,6.607142857142857,5.0,3.8136138757942963,28
40.72_-73.99,16,7.032258064516129,6.0,4.331926984362671,31
40.72_-73.99,17,7.137931034482759,6.0,4.469932389477772,29
40.72_-73.99,18,9.2,8.5,4.759020472961739,30
40.72_-73.99,19,9.741935483870968,9.0,4.1147518510475125,31
40.72_-73.99,20,11.966666666666667,11.0,7.073424441763222,30
40.72_-73.99,21,14.741935483870968,14.0,9.684928985922694,31
40.72_-73.99,22,18.035714285714285,16.0,10.188890619861029,28
40.72_-73.99,23,23.0,15.0,22.152071815392027,29
40.72_-74.0,0,9.535714285714286,8.0,7.130955693350583,28
40.72_-74.0,1,7.72,5.0,7.091779278385173,25
40.72_-74.0,2,8.3,6.0,6.079300513779699,20
40.72_-74.0,3,6.625,6.0,4.645786621588785,16
40.72_-74.0,4,5.8,3.0,6.214677966091423,10
40.72_-74.0,5,3.2857142857142856,2.5,2.55489188175792,14
40.72_-74.0,6,1.9545454545454546,1.5,1.2140947137789433,22
40.72_-74.0,7,3.4,3.0,2.1908902300206643,30
40.72_-74.0,8,5.517241379310345,4.0,4.881603144570823,29
40.72_-74.0,9,6.185185185185185,5.0,3.7523022372634225,27
40.72_-74.0,10,6.1,6.5,3.889419777665629,30
40.72_-74.0,11,6.774193548387097,5.0,4.2872654642896,31
40.72_-74.0,12,8.066666666666666,7.0,5.271480413235587,30
40.72_-74.0,13,8.0,6.0,4.864839839775475,31
40.72_-74.0,14,11.096774193548388,12.0,5.901157167367981,31
40.72_-74.0,15,11.321428571428571,10.0,5.969388401134397,28
40.72_-74.0,16,8.387096774193548,8.0,4.088010268699096,31
40.72_-74.0,17,9.966666666666667,10.0,3.978245440091548,30
40.72_-74.0,18,12.866666666666667,12.5,5.386658700346904,30
40.72_-74.0,19,14.806451612903226,13.0,7.152712095602663,31
40.72_-74.0,20,13.333333333333334,12.0,7.7340863684098435,30
40.72_-74.0,21,11.35483870967742,10.0,6.478417435849459,31
40.72_-74.0,22,12.928571428571429,12.5,7.39834101237904,28
40.72_-74.0,23,12.555555555555555,10.0,9.06529024242948,27
40.72_-74.01,0,5.37037037037037,4.0,3.9041215711303408,27
40.72_-74.01,1,3.9565217391304346,3.0,3.390873591777644,23
40.72_-74.01,2,2.9473684210526314,2.0,2.0675719579181737,19
40.72_-74.01,3,2.9166666666666665,2.0,2.0652243256245835,12
40.72_-74.01,4,2.6666666666666665,2.0,2.29128784747792,9
40.72_-74.01,5,1.6666666666666667,1.0,1.1126972805283735,15
40.72_-74.01,6,4.2,3.5,3.4274434234648763,20
40.72_-74.01,7,6.225806451612903,6.0,4.666973876216827,31
40.72_-74.01,8,7.233333333333333,3.5,7.550671736882813,30
40.72_-74.01,9,7.428571428571429,6.5,4.5495508238080715,28
40.72_-74.01,10,5.7,5.0,3.514992519735014,30
40.72_-74.01,11,5.964285714285714,6.0,2.768635749849358,28
40.72_-74.01,12,6.580645161290323,6.0,3.6219165603161643,31
40.72_-74.01,13,5.933333333333334,5.0,3.7225624594313818,30
40.72_-74.01,14,8.166666666666666,8.5,3.779101638670532,30
40.72_-74.01,15,6.074074074074074,5.0,3.583358179202275,27
40.72_-74.01,16,5.580645161290323,5.0,3.14933001920924,31
40.72_-74.01,17,7.689655172413793,8.0,3.2852859005383173,29
40.72_-74.01,18,8.206896551724139,7.0,4.662765200001479,29
40.72_-74.01,19,9.366666666666667,9.5,4.7885159556454715,30
40.72_-74.01,20,9.733333333333333,9.5,7.056097061912234,30
40.72_-74.01,21,8.67741935483871,8.0,5.741005119745691,31
40.72_-74.01,22,9.357142857142858,8.0,5.889188372139211,28
40.72_-74.01,23,8.25,5.0,6.524171580730753,28
40.72_-74.02,0,1.5,1.5,0.7071067811865476,2
40.72_-74.02,1,1.0,1.0,,1
40.72_-74.02,5,1.6666666666666667,2.0,0.5773502691896257,3
40.72_-74.02,6,1.3,1.0,0.4830458915396479,10
40.72_-74.02,7,2.45,2.0,1.669383750149485,20
40.72_-74.02,8,2.9523809523809526,3.0,1.9615348703551125,21
40.72_-74.02,9,2.1818181818181817,2.0,1.401915819643949,22
40.72_-74.02,10,1.5625,1.0,0.727438428093173,16
40.72_-74.02,11,1.0666666666666667,1.0,0.2581988897471611,15
40.72_-74.02,12,1.3846153846153846,1.0,0.5063696835418333,13
40.72_-74.02,13,1.0,1.0,0.0,11
40.72_-74.02,14,1.6428571428571428,1.0,1.2157392722216298,14
40.72_-74.02,15,1.3333333333333333,1.0,0.4879500364742666,15
40.72_-74.02,16,1.75,1.0,1.0552897060221726,12
40.72_-74.02,17,1.75,1.0,1.1381803659589922,12
40.72_-74.02,18,1.6428571428571428,1.0,0.9287827316640652,14
40.72_-74.02,19,1.5789473684210527,1.0,1.0173926082384548,19
40.72_-74.02,20,1.5714285714285714,1.0,0.7867957924694431,7
40.72_-74.02,21,1.3846153846153846,1.0,0.6504436355879909,13
40.72_-74.02,22,1.25,1.0,0.5,4
40.72_-74.02,23,1.5,1.0,0.8366600265340756,6
40.72_-74.03,10,1.0,1.0,,1
40.72_-74.04,0,1.0,1.0,,1
40.72_-74.04,3,1.0,1.0,,1
40.72_-74.04,21,1.0,1.0,,1
40.72_-74.06,22,1.0,1.0,,1
40.72_-74.1,4,1.0,1.0,,1
40.72_-74.14,17,1.0,1.0,,1
40.73_-73.75,6,1.0,1.0,,1
40.73_-73.75,7,1.0,1.0,,1
40.73_-73.79,23,1.0,1.0,,1
40.73_-73.81,2,1.0,1.0,,1
40.73_-73.81,8,1.0,1.0,,1
40.73_-73.82,7,1.0,1.0,,1
40.73_-73.82,9,1.0,1.0,,1
40.73_-73.83,15,1.0,1.0,,1
40.73_-73.83,23,1.0,1.0,,1
40.73_-73.84,10,1.0,1.0,,1
40.73_-73.84,22,1.0,1.0,,1
40.73_-73.85,3,1.0,1.0,,1
40.73_-73.85,5,1.0,1.0,0.0,2
40.73_-73.85,7,1.0,1.0,0.0,3
40.73_-73.85,8,1.0,1.0,0.0,2
40.73_-73.85,9,1.0,1.0,,1
40.73_-73.85,10,1.0,1.0,,1
40.73_-73.85,15,1.0,1.0,,1
40.73_-73.85,19,1.0,1.0,,1
40.73_-73.85,23,1.0,1.0,,1
40.73_-73.86,0,1.0,1.0,,1
40.73_-73.86,2,1.0,1.0,,1
40.73_-73.86,3,1.0,1.0,,1
40.73_-73.86,4,1.0,1.0,0.0,2
40.73_-73.86,6,1.0,1.0,0.0,2
40.73_-73.86,8,1.0,1.0,,1
40.73_-73.86,9,1.0,1.0,0.0,2
40.73_-73.86,10,1.0,1.0,,1
40.73_-73.86,11,1.0,1.0,,1
40.73_-73.86,12,1.0,1.0,,1
40.73_-73.86,13,1.0,1.0,,1
40.73_-73.86,16,1.0,1.0,,1
40.73_-73.86,17,1.0,1.0,,1
40.73_-73.86,18,1.0,1.0,,1
40.73_-73.86,21,1.0,1.0,,1
40.73_-73.86,22,1.0,1.0,,1
40.73_-73.86,23,1.0,1.0,,1
40.73_-73.87,0,1.0,1.0,,1
40.73_-73.87,1,1.0,1.0,,1
40.73_-73.87,2,1.0,1.0,,1
40.73_-73.87,3,1.0,1.0,,1
40.73_-73.87,4,1.0,1.0,0.0,3
40.73_-73.87,5,1.0,1.0,0.0,2
40.73_-73.87,6,1.0,1.0,0.0,3
40.73_-73.87,7,1.0,1.0,,1
40.73_-73.87,9,1.0,1.0,0.0,3
40.73_-73.87,10,1.0,1.0,,1
40.73_-73.87,11,1.0,1.0,,1
40.73_-73.87,12,1.0,1.0,,1
40.73_-73.87,13,1.0,1.0,,1
40.73_-73.87,15,1.0,1.0,,1
40.73_-73.87,16,1.0,1.0,,1
40.73_-73.87,19,1.0,1.0,,1
40.73_-73.87,20,1.0,1.0,,1
40.73_-73.87,22,1.0,1.0,,1
40.73_-73.87,23,1.0,1.0,,1
40.73_-73.88,5,1.0,1.0,,1
40.73_-73.89,5,1.0,1.0,,1
40.73_-73.89,9,1.0,1.0,,1
40.73_-73.9,13,1.0,1.0,,1
40.73_-73.91,15,1.0,1.0,,1
40.73_-73.92,12,1.0,1.0,,1
40.73_-73.92,15,1.0,1.0,,1
40.73_-73.92,16,1.0,1.0,0.0,2
40.73_-73.92,21,1.0,1.0,,1
40.73_-73.93,8,1.0,1.0,,1
40.73_-73.93,19,1.0,1.0,0.0,2
40.73_-73.93,21,1.0,1.0,,1
40.73_-73.93,22,1.0,1.0,,1
40.73_-73.93,23,1.0,1.0,,1
40.73_-73.94,1,1.0,1.0,,1
40.73_-73.94,2,1.0,1.0,,1
40.73_-73.94,3,1.0,1.0,,1
40.73_-73.94,6,1.0,1.0,,1
